,fc,hp,eb,ht,ld
0,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
1,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
2,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
3,25.43656850872705,68.49272441093134,60.65987131788529,8.935232759822269e-06,154.5891553023109
4,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
5,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
6,24.904194322298107,70.35495612397355,59.3999915652941,8.945335932635157e-06,154.6591330662298
7,25.685514042109453,69.16116028576015,61.26021127123624,28.43250992517976,127.67437567392606
8,24.904194322298107,70.35495612397355,59.3999915652941,8.945335932635157e-06,154.6591330662298
9,24.263452675498485,65.34150736117036,65.34150736117036,8.97787467989191e-06,154.94645841996453
10,24.741688897990052,63.50717186962997,66.62604941504567,8.969765803776522e-06,154.87490121289986
11,23.292278002770917,65.81401622692188,65.81401622692188,8.974910168129362e-06,154.92030148170454
12,24.741688897990052,63.50717186962997,66.62604941504567,8.969765803776522e-06,154.87490121289986
13,24.263452675498485,65.34150736117036,65.34150736117036,8.97787467989191e-06,154.94645841996453
14,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
15,24.50646638857055,65.9942421070553,65.9942421070553,28.503478546792625,127.99147205588852
16,26.188212188245526,70.51140434969591,59.53221275610135,28.45535939912053,127.77646989492226
17,24.50646638857055,65.9942421070553,65.9942421070553,28.503478546792625,127.99147205588852
18,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
19,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
20,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
21,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
22,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
23,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
