,fc,hp,eb,ht,ld
0,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
1,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
2,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
3,25.685514042109453,69.16116028576015,61.26021127123624,28.43250992517976,127.67437567392606
4,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
5,26.73866452652757,68.62140688949123,60.78177343103878,28.438903208552162,127.70294163850538
6,26.188212188245526,70.51140434969591,59.53221275610135,28.45535939912053,127.77646989492226
7,24.741688897990052,63.50717186962997,66.62604941504567,8.969765803776522e-06,154.87490121289986
8,24.741688897990052,63.50717186962997,66.62604941504567,8.969765803776522e-06,154.87490121289986
9,24.263452675498485,65.34150736117036,65.34150736117036,8.97787467989191e-06,154.94645841996453
10,24.741688897990052,63.50717186962997,66.62604941504567,8.969765803776522e-06,154.87490121289986
11,24.741688897990052,63.50717186962997,66.62604941504567,8.969765803776522e-06,154.87490121289986
12,24.263452675498485,65.34150736117036,65.34150736117036,8.97787467989191e-06,154.94645841996453
13,24.741688897990052,63.50717186962997,66.62604941504567,8.969765803776522e-06,154.87490121289986
14,26.188212188245526,70.51140434969591,59.53221275610135,28.45535939912053,127.77646989492226
15,26.188212188245526,70.51140434969591,59.53221275610135,28.45535939912053,127.77646989492226
16,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
17,26.188212188245526,70.51140434969591,59.53221275610135,28.45535939912053,127.77646989492226
18,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
19,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
20,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
21,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
22,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
23,25.929518578968715,69.81655501656567,58.94496264508375,8.94894509648619e-06,154.69102729167307
